nb,run,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
836,1,0.007499043082045947,0.18099160752545637,5.901091300003884,0.11416868703737322,1.2148811878171255,0.08640389079677907,5.514832361663744,2.5519325705785723,5.839903064363871,0.01720060231317566,0.015009861100331465,0.2115686750664437,0.026851852869170384,1.629544987462509,0.4973646308518335
837,1,0.008247808524700875,0.20058757805702446,5.967738418919341,0.0731629891035148,1.2174876779749169,0.08504029078668195,5.5459062293286,2.590240479464343,5.7808220821857015,0.0743126360274307,0.015392458871841487,0.19300084939716605,0.0468083418069292,1.657563537079533,0.4177528690597289
838,1,0.006527476641577245,0.23540205367606548,5.914285599274318,0.08748222444686363,1.2080324060169143,0.06528878595720178,5.528601099635753,2.65053646626604,5.7629389844946415,0.093227980873895,0.011950496385898152,0.16913254588251372,0.036682399546879386,1.6951195595638724,0.4354483159980896
839,1,0.003694556692519848,0.3260555346489649,5.906056814052947,0.09758943483424307,1.2605198608055694,0.05628888029581139,5.515551028151844,2.6412134523579716,5.792494504913527,0.15634991694212044,0.009651513046206909,0.20959627093041902,0.03371353688078832,1.6974425403847058,0.5663575596194586
840,1,0.00557347409617757,0.29934085347942424,5.903924610013777,0.060952106386370074,1.2607114414402207,0.07950961935649063,5.507487456190991,2.695836090626217,5.751715310081399,0.19323372133809952,0.016640689370201984,0.14690283376519805,0.03931967083343036,1.6974625491582584,0.6199187876507131
841,1,0.014659070661412052,0.26475318665514935,5.9775794497538115,0.14412953983965018,1.1744698252596169,0.04530715058551892,5.522672779924512,2.7114430786949884,5.7688529335782865,0.13837392511738222,0.03412106089486654,0.0675564895535393,0.03711608862644613,1.7739563919406498,0.6483799436036317
842,1,0.012612601221371969,0.18472648448972004,5.9238127368465925,0.10299922047480958,1.2287584407743206,0.011362199799538711,5.565501387261567,2.7286333363127633,5.800474484010032,0.12397025051894338,0.03839519030167569,0.13582079441564787,0.010432467685782917,1.8101027241526544,0.6155347404941233
843,1,0.015730125960927585,0.1672053284465573,5.950776662169452,0.13483536276964514,1.217338430396398,0.01445978529245767,5.6166610737819145,2.6050462271435393,5.7522295541014055,0.13002174044829679,0.03336535990582262,0.11208249360486935,0.01602890577962215,1.7349621789200047,0.6028637630979634
844,1,0.020291045708910323,0.1699531222010129,5.9656199625419255,0.11927059895252626,1.3344484617958947,0.053253959781493866,5.562920819057501,2.480222513939138,5.793341079101515,0.15446652651614912,0.03604260232813681,0.1823712330940505,0.0654604255269313,1.8023108656606088,0.5078945158604373
845,1,0.012562645475000444,0.22024377792167077,5.919065534275542,0.07649036713772275,1.424410798174464,0.05715321235986247,5.589334468176461,2.4159702766915925,5.741870701565759,0.2391924618701756,0.015353215298588522,0.16432337720541373,0.014594291354655037,1.6912065071308777,0.5721804979386611
846,1,0.012075720885717315,0.1694278580568823,5.842630981390698,0.18310145978532377,1.4696059055893045,0.06624119550335175,5.616249183312385,2.5124415237852133,5.745291482939536,0.23045120766229596,0.027684970617447915,0.20999838237184973,0.06116509199847089,1.7476510995330392,0.5692447814264977
847,1,0.015037361704588113,0.1733829245088014,5.832551580824848,0.18608835444684593,1.5094017342084962,0.08069823429123579,5.641515892861939,2.444822252426585,5.748062069993016,0.2278808525659128,0.05716190114876104,0.2164346829028542,0.07306759063824238,1.7654110345335472,0.5787782128688969
848,1,0.008932826306208631,0.23951545498831778,5.810953632732669,0.16342676774888057,1.4293467179213561,0.07379461802127193,5.590653425051724,2.552866542076153,5.737940310259862,0.17668807390847296,0.03243796255475019,0.2621963052608888,0.018800483698732395,1.7589484493478664,0.5695449482072236
849,1,0.013680696962621738,0.20453350455131442,5.826635585716062,0.13074056404557405,1.4721601165952067,0.051186102474217336,5.639299841574085,2.5241798229336565,5.647287475539615,0.21990196535633783,0.005190283734054869,0.12915655421851852,0.025677525917494733,1.7330183257229643,0.666404908139525
850,1,0.0034063416236418446,0.08270459954059235,5.680079906102915,0.18617988040504502,1.4784425494593858,0.04856014502144735,5.662476790457869,2.588730816270573,5.66679525604361,0.26887959830856495,0.022547465584347892,0.10812565419463974,0.027206356327580766,1.7412675495404013,0.6492415255658819
851,1,0.009172983323090873,0.16191583530836492,5.685972514793891,0.13756634526386746,1.4686085237897324,0.08921159796277424,5.739079408638692,2.635646113236107,5.6583992883552625,0.19561946033051214,0.03060990326752809,0.11814122858829111,0.06372025280475466,1.6635268885051615,0.6331240467071421
852,1,0.0017643807640589637,0.10753070346394153,5.7293370322275905,0.17284183114641588,1.4667640899119578,0.04359443174030575,5.671047988917708,2.617121073218798,5.712836005652137,0.10293224264192774,0.05277362352614633,0.0671341828933137,0.020092496831675907,1.6601344399453601,0.684778728616117
853,1,0.01942219500839127,0.10400837979933841,5.729595898274833,0.1788929163027622,1.5106525024668176,0.07993425676720158,5.682927122676196,2.604524580946074,5.647065248094231,0.14291447405129015,0.005897061580434327,0.1257348312783719,0.037256381351828155,1.5685445577369466,0.5199279963187746
854,1,0.006850720644978229,0.11383428435574743,5.712706447266539,0.1826137789556862,1.5109636364396628,0.042220032714899935,5.651970945899779,2.6201019272708876,5.632059899037464,0.011537955556630113,0.024589555464658807,0.1332841851337142,0.024796728184545303,1.6122380537542205,0.5510654933825896
855,1,0.011724475745641748,0.1188032768270568,5.705747881100371,0.11380591695796999,1.4803701953368447,0.04248474610514796,5.670012427675323,2.6202991639678004,5.632489581911027,0.12807476850434,0.017457534293465138,0.13688568530615147,0.03710813644019399,1.6364108208974042,0.5637284435671701
856,1,0.01133174287238181,0.10433868075625491,5.661368073881758,0.1594299095892797,1.527048830832016,0.07478148160236506,5.6571853730335535,2.516722001450095,5.568022835772636,0.09926630797104617,0.0036392730709631856,0.16589587612917642,0.021377777037948662,1.698404778633344,0.528383061417379
857,1,0.017431647735126576,0.0897304857352046,5.598737991189361,0.13085923214461578,1.411506371142517,0.09410439856552912,5.6926990191055875,2.516315493400853,5.547516493560549,0.06300707559821564,0.026768466924054733,0.2699247932798733,0.03633502002204933,1.6944314017746822,0.5046333944779234
858,1,0.015620970226368897,0.11748100206426625,5.5487739968769425,0.15428998890456397,1.3833600810916837,0.0982401186835405,5.708819475880636,2.5452929747456325,5.548409068886097,0.11721994883285243,0.011504757596282692,0.3131259771279785,0.011017306196864939,1.64008594696419,0.546045782288415
859,1,0.01728023435092892,0.0684588952740154,5.524719527352999,0.18331174154924035,1.4025685012334412,0.08896164528083415,5.7995077905429175,2.5112458635907142,5.550301196536329,0.14537155804619104,0.041234961263602654,0.32033415124907044,0.031127865231113862,1.6085770942863444,0.5287847737776609
860,1,0.011050458436423648,0.09640394172605245,5.5915420509690055,0.10032570030861643,1.5077803307478679,0.05870403244061374,5.866631868251208,2.5151245990641358,5.56306866696826,0.1020563233350572,0.02108000907600489,0.31917331121473624,0.001977410213327396,1.6245593825992986,0.5084907075773896
861,1,0.014254612123178485,0.12076417053128298,5.672092935090185,0.11829377834651172,1.5970788295177252,0.04538654311980501,5.802588095008629,2.5337655116370494,5.582709972784932,0.16478530148893034,0.012476502712877886,0.31481290017680663,0.03081429045434991,1.7037381934940423,0.4813771946139133
862,1,0.013816207607960613,0.15602377708044432,5.747632731301919,0.1046033607901701,1.6055668488002408,0.09841796740381906,5.829984330257349,2.5729923639279164,5.614775162963814,0.1921654009341018,0.011808359257649793,0.35264719787644194,0.06047742503682863,1.6839204361127496,0.5693625649916972
863,1,0.019214767838567553,0.17084701515639553,5.771287074432366,0.14593859163378545,1.6156465288579047,0.08270456276472346,5.8205273170756335,2.511018618736558,5.6133883200367185,0.13510423765519616,0.00012117831057263285,0.3212696566513494,0.053660138513094896,1.6516650413856155,0.5011387976062781
864,1,0.01602603943468505,0.13384815246498047,5.735214621709508,0.127780614653819,1.6496448664519272,0.07088420392062954,5.779118100739472,2.5458815887645105,5.591574034419332,0.17002522998263062,0.008805224188514838,0.26768034429059967,0.0014298699840158662,1.632071070120608,0.49900122109273626
865,1,0.011339712410389202,0.12340471788887312,5.639666524203041,0.09122606472673468,1.5859758415437686,0.09892522150419195,5.7516485456060895,2.486429576992772,5.593823360334946,0.1845261220954023,0.0026659164981999647,0.30232128458507,0.005677384724971416,1.6391458740710887,0.453874975324724
866,1,0.008502954024214743,0.179815900821643,5.655791058716184,0.14149649604519723,1.5793752705699058,0.09757089914644959,5.676167402753482,2.5775126022470163,5.5793818650747,0.24916154912700525,0.012667667989004198,0.3388329074448918,0.02253913416555961,1.5769237995328613,0.4321389111055474
867,1,0.016002755511690534,0.2537999776159614,5.672576203944955,0.1678275221231364,1.4796967368474998,0.07815017191223446,5.682150911561106,2.5968020166701278,5.4993175596215895,0.2900127265657284,0.02813001231413416,0.29368293068044554,0.08452443617006636,1.5456618523113834,0.4887955270369896
868,1,0.01710600067873873,0.23003228242466167,5.6339748131179315,0.1444326740260222,1.3802536451813578,0.07809285723385936,5.602020005229865,2.5856904374798315,5.441665754245915,0.19923606317572348,0.0335581466076147,0.27239686433962784,0.021069420725885104,1.5590288897826314,0.5659480117544673
869,1,0.014316952029661224,0.2483914588642849,5.727007576190541,0.16994842206603605,1.4198322762324196,0.09419528343448387,5.6163710575786,2.6198581643479564,5.489664367870434,0.13593258733338917,0.023825555769654873,0.306927888877197,0.04062132954270464,1.5418577873342925,0.5463030565004104
870,1,0.011491095651039025,0.26694552142978667,5.719427559401348,0.1883687131145873,1.4134116079680428,0.049878138000950444,5.602994386468136,2.6637737120283753,5.478414352931699,0.11562419983760507,0.03986532475240994,0.22312142633138018,0.04145190789865229,1.6124182740055486,0.5740539705628137
871,1,0.01762897378434803,0.26060871517541767,5.627193137166329,0.1652057754842298,1.417839739117829,0.07774481551718768,5.601682556304577,2.7310805708008115,5.395993901375129,0.1755023594106337,0.04989628613608151,0.36240154766177557,0.049087186808247626,1.5504088961348872,0.578165421379145
872,1,0.010389860068993383,0.2757306731744985,5.529447402666959,0.13198367181715875,1.4283594177698447,0.09238883897191709,5.56666807356891,2.7101459833222887,5.416984359082984,0.10110773953499338,0.03290389931146366,0.27246876576183854,0.0892265344819097,1.520171244891361,0.5949970008412225
873,1,0.01735709595060801,0.21717559489973295,5.470846312445118,0.14430865592774678,1.4736837715742144,0.07943767396153258,5.565818368126776,2.803863690567093,5.328914885438124,0.09098329963523853,0.048766134308635474,0.25208524633798374,0.07249440996818908,1.5527635112275795,0.5909792379421479
874,1,0.01441971315972869,0.15473116080989546,5.4630441428476955,0.17084096458555523,1.4522251383804563,0.0855089778408519,5.572966013832796,2.7951790647154926,5.3142607731362155,0.03642956992598022,0.011661034958158222,0.3181489217073731,0.058705661539982225,1.5045802373263133,0.5129488877708017
875,1,0.01826608707869848,0.13747356029949973,5.527228857549688,0.16545476496446285,1.4654898918158252,0.09558669672023871,5.520612170985488,2.8408530876476292,5.3884344344077375,0.06152153761238328,0.02237257724625195,0.36217514997046074,0.015954478533535404,1.492855024538782,0.5093741899020594
876,1,0.009946746148667635,0.19408606649156618,5.53180181705616,0.1654411237058954,1.4573041780485387,0.09466545763446972,5.492878215360416,2.850117436010624,5.346292607370973,0.08294101759746765,0.0007538618927565059,0.35178761921505886,0.045200682018422554,1.4816204384859049,0.49825776032125735
877,1,0.006074616684107607,0.12571832733395616,5.479420577342925,0.18286122488582643,1.4238093107101126,0.09767623269371738,5.53731765438481,2.8180710418135697,5.427114511173842,0.10587182208884105,0.007942006433462614,0.3583936748541226,0.04883485741562195,1.4552863561701166,0.500922381163084
878,1,0.0014139626430349523,0.1072061180453079,5.369112151494622,0.12344524751334023,1.4604862737404973,0.07321431316726586,5.535939995539652,2.8409206491643166,5.352536294960714,0.05616028362888911,0.001307763299321404,0.3543023956904775,0.015739550241123595,1.4951085234256214,0.42101934919737927
879,1,0.019409605340212206,0.060970836575237025,5.312215169637016,0.19842037922942454,1.446981156557701,0.09481540888158714,5.5664066109283565,2.827746919451625,5.292742362607392,0.05995357248909038,0.01845448074218171,0.3462472131668058,0.03833638620651743,1.505043786051203,0.4050131480619292
880,1,0.005631909946695532,0.11412177386504935,5.280859862104137,0.17763635826433485,1.348115968312411,0.082679344250516,5.502119435179317,2.8019216312678514,5.277360015249024,0.07358034758674853,0.04342434395359028,0.28377552012011653,0.053293072107122814,1.4760900105145986,0.39562079740243034
881,1,0.014118118404146498,0.2054396238784472,5.389808977053893,0.13402741345385683,1.4166094814046444,0.07159489412921359,5.4103613358493075,2.85019064057741,5.209701796743719,0.18227459056137044,0.010726211769121897,0.28632290081911854,0.03509913557546752,1.4983073276103656,0.4943030170209091
882,1,0.005217608122096407,0.21191716032465452,5.347219898211645,0.07826826571140687,1.4205273335532151,0.06299654035012105,5.549317599097579,2.857045518521457,5.15479916521349,0.2050246675809397,0.012753103161885295,0.26352288395357765,0.005752203203098533,1.4371122194897001,0.4234072753761834
883,1,0.003467721031519436,0.14187456091187736,5.242353287479594,0.06433397083219809,1.5396604384140138,0.05077759998148786,5.569810310229153,2.92068566927393,5.206792293085171,0.1662903896196195,0.008157021407829423,0.2854566137355789,0.015642626976927348,1.5123560961954108,0.5405154132852549
884,1,0.008304617905000169,0.18982347528283938,5.281661506723744,0.16422749649789237,1.5282388374711424,0.086574624601682,5.533824862718648,2.8803615091596098,5.24866843140524,0.2675409798023719,0.03911497237666944,0.24174354849096366,0.07995473270780332,1.4970966825764107,0.6554501578495072
885,1,0.008192450456185121,0.2302084312546813,5.364962702566194,0.13654188509519588,1.5143033039871863,0.05455421609985942,5.4993814780624,2.821544732387309,5.239594870225934,0.24598272986152853,0.035864514048589785,0.18283486114480374,0.03952321806961296,1.4616666145595765,0.6505813063773984
886,1,0.016563612856001744,0.17429605284839791,5.408883729620988,0.06597480446198335,1.4951993293765369,0.050000464757565956,5.481627672438213,2.877460369499219,5.274356027976553,0.2333920657711538,0.012882685897892366,0.15249132637618806,0.04763330194394828,1.4960999212738906,0.6751954698411472
887,1,0.009450871205413538,0.17082312738001898,5.412862054554356,0.06487150664755226,1.5218087244745495,0.05306078971998981,5.506203450877058,2.882956405323598,5.314089145897909,0.2340169489484764,0.006913865915565698,0.08806608615989642,0.023258801626211828,1.4792663606817813,0.6489741091202375
888,1,0.010273068397833351,0.20401529968749213,5.403078798459695,0.16063301044485082,1.550692577477226,0.02849189762415371,5.413551920859469,2.882949191375944,5.29774629634967,0.26709530355176964,0.02687346833323202,0.16215370068652799,0.032214154264514495,1.4644107224743144,0.6657458302549137
889,1,0.004991814858877399,0.23590089975049958,5.398991151524426,0.14346192824643716,1.5611214184527429,0.05523727861874839,5.425183852673285,2.805762554239124,5.286349840232969,0.21583378809558576,0.014347216014603988,0.14705850883942254,0.021042043282394233,1.3720208089430412,0.6440177520488661
890,1,0.008917315637266141,0.18377636593381538,5.452200843220681,0.11279279913305874,1.4791182978235609,0.08774658086845089,5.464306055908013,2.8056781228987338,5.335761672263471,0.21053021102891406,0.0056936210806784425,0.1715084800982493,0.02626722981082607,1.3948496165336557,0.602630985111669
891,1,0.0075218105311916274,0.2368560919962405,5.427168235566711,0.12658953825890654,1.3873710851371632,0.06869202611481677,5.5217620124801154,2.8992607197565525,5.334253293415857,0.18410651539525608,0.04273630993441543,0.12815416979237992,0.04387161359276313,1.386747037019301,0.5694643584958325
892,1,0.0016286410966632422,0.29141482939923496,5.449978480095827,0.1295872491730186,1.383924100706901,0.050120778521574365,5.4411897100139335,2.8816250747876695,5.345778123318933,0.1725273008247993,0.033113885735362544,0.16642630140049564,0.04739805492313249,1.3534460699293231,0.5499725739097897
893,1,0.0016335931232371597,0.3347916788701749,5.489404884188651,0.19714219461201707,1.3554522235164745,0.0922557133022108,5.422217028535302,2.9232698070970957,5.295112283052046,0.21457690782033545,0.023626569538532965,0.20784862059472628,0.03014387241473221,1.3338734796123513,0.5674764051410258
894,1,0.004673195581508387,0.38025280501924263,5.460070527592328,0.18535938262545887,1.392715624614624,0.0817916213640096,5.4374989925368915,2.8986739960316408,5.289817974100327,0.08438740652212852,0.03254075793976267,0.20182325318055772,0.06203689048761884,1.3506441105264937,0.5054901886430236
895,1,0.0035300215899843955,0.33343334797977475,5.450621348453571,0.12973966580676957,1.4468501772312206,0.07812147454167466,5.444638573758753,2.862623795014099,5.210118232502246,0.0680118432155958,0.01322205134569218,0.2079574550306874,0.04016162556344629,1.3188566238941533,0.47627355654364845
896,1,0.0064226610612339195,0.2617721440278302,5.448668509640475,0.10073558041535266,1.5074965942643457,0.07205220447544494,5.385471812722452,2.869211191077642,5.288868148799974,0.06553337122862393,0.021189634679566895,0.08499084382121877,0.055168032344246894,1.2806656797522042,0.5428406410540028
897,1,0.01002768703078394,0.2890871847624233,5.503704079153756,0.13856057136642905,1.4439494122625136,0.049377462980234675,5.371477317711575,2.953190699238682,5.306394607151127,0.028844051964397693,0.01491922025391454,0.022579088591460975,0.004074753587769346,1.2677424472089858,0.599628936076674
898,1,0.008205799457170822,0.23179516627454297,5.474382150255834,0.186195923488776,1.4658291935842231,0.09246205755401246,5.387661105972073,2.9451820434425784,5.258604381825932,0.07152724591376274,0.03122939816308837,0.011676071893701512,0.022522037902892648,1.2364750982407713,0.5756401388371334
899,1,0.00030367966917536026,0.2650170647881609,5.422827465648705,0.19043339940826942,1.4791297571724797,0.0743583337086569,5.374628595237905,2.86952640672761,5.294683996901285,0.07443697147199294,0.0012368952268310713,0.04150005214840571,0.018950309292641476,1.3413611659809426,0.5798951241980261
900,1,0.007083949834373935,0.2596491782517985,5.448323237030081,0.15651578004542785,1.469920086652587,0.0523115597381403,5.3541876445772605,2.825807013812847,5.302609077001234,0.07773799694516155,0.009952992453013043,0.09784112347627096,0.040017109681637124,1.3603536801683689,0.5895533021249407
901,1,0.017418144478672532,0.24948609834677424,5.407357117716571,0.18570458084886513,1.4395632086944044,0.08702372090265317,5.318130906144691,2.8250627125099865,5.223217704963635,0.06814132888597808,0.019231167737059216,0.07966638661473782,0.02513887343809079,1.4141100734872514,0.6297862088608006
902,1,0.013788320370490034,0.2827764472574818,5.421576454216268,0.12674177776720408,1.4277768463364242,0.0696803090764059,5.2859252514158355,2.778852048621433,5.199745565796243,0.04973058520251942,0.00772659011092498,0.1593089042497461,0.02965252823906579,1.3740344588844144,0.5891073507162612
903,1,0.014981104892398352,0.261617475226992,5.416404756265077,0.13610310874072498,1.3482501191646648,0.04736499538256879,5.2868755837739805,2.7703742343727957,5.187085273531666,0.06016312771051314,0.04079730320655199,0.19706768963254112,0.014511605089005713,1.3363886676566719,0.5620669717984352
904,1,0.01366366650672351,0.268720424168474,5.438005096430459,0.15938136037582382,1.4601429912145312,0.0977387792780076,5.231962208165827,2.7446706224784454,5.171680656842013,0.09338322925270835,0.027657813460755003,0.15733873507971358,0.015757659837640794,1.3636424571778998,0.5655473224274729
905,1,0.013791136836704443,0.27749738371646326,5.513661154605903,0.18319657055243085,1.5123563011959054,0.04606661190163525,5.145367645376193,2.69428886783529,5.231529846800693,0.14483184665366378,0.04223610003955053,0.17499993829199068,0.012311649536983401,1.339876354890218,0.5389385824052138
906,1,0.019394210030697412,0.22936218890554166,5.509869327368636,0.18436597791337447,1.5477268477339794,0.06301015484003433,5.1267562562126265,2.5966440085139504,5.179422212425024,0.06988645520114418,0.0020772101992381363,0.16796970210513262,0.03929986521881862,1.3775602507176885,0.5804597798232848
907,1,0.016420617460180743,0.2288420826980326,5.547633694590141,0.19467774818338884,1.5072168460398119,0.084693827134534,5.123010126414011,2.602326064654693,5.170394696256775,0.04661447866104632,0.020621521390720987,0.07305032181913917,0.0009612918128096982,1.4294440392691972,0.5960441643497704
908,1,0.019660795061847428,0.18768013053980206,5.471563535881663,0.18578010961347258,1.4754806835335865,0.05272769347512513,5.116783656706387,2.6881912389340235,5.236755887785092,0.0645751641403066,0.04451606308985797,0.08384286595518031,0.02172114429750058,1.4992724274603186,0.576229121406884
909,1,0.01643872730445216,0.18163508781558735,5.498590584921469,0.12093932002378936,1.509559012727093,0.08236936771531797,5.0602051055959265,2.7739759880559776,5.308260530213024,0.03109913705434113,0.0074941680883883885,0.06099180706456592,0.002963269380292252,1.465297146003639,0.5615359639469325
910,1,0.01803045531039127,0.2023056526001457,5.506853193640924,0.11021605692922251,1.51249104931476,0.06429239630067032,5.151017153977265,2.6912076264308675,5.322326022856999,0.1103128310684604,0.026671037172896928,0.04943871228362086,0.023237239435139924,1.3905752987158058,0.6400839879287058
911,1,0.018452216347960054,0.25057452386514,5.52394594986313,0.10664224843377852,1.516251943065306,0.0646542482470728,5.113667635859603,2.744905448565279,5.330689187691545,0.11695584114955111,0.012173976667860326,0.06189287702792005,0.03677826657701169,1.4107120876734385,0.6935143961315763
912,1,0.019437503664928246,0.2609873950157514,5.548893113440649,0.07742342264471838,1.6610360549707515,0.08452870861041599,5.087548081932092,2.6848761019229705,5.340217462963217,0.13572765568644857,0.011778749155817725,0.01784453319654847,0.02670512955385163,1.4864703203765375,0.6764141798179486
913,1,0.013814142771153854,0.29188161835516946,5.493828900596114,0.14791527535803925,1.6408382794849412,0.07623425228572374,5.005512750001558,2.6770829961439846,5.3147931443522385,0.05730228241304683,0.004318647042001351,0.012848770359034927,0.08071833086649027,1.5186416204066697,0.6674361382285875
914,1,0.01209937610574227,0.29052702516873447,5.482560421407284,0.1899521982331923,1.6091469489964285,0.03715948850929092,4.960384456247098,2.6262319294238883,5.303812612428524,0.0769544149654679,0.026579960373978025,0.051922580844051464,0.006609117463469811,1.5466633917754269,0.626814918648049
915,1,0.016714587751609493,0.3154261101142181,5.582726730666179,0.14699249307796738,1.6038042937092474,0.09652668191239666,4.936480036597982,2.659985428261379,5.305750750090221,0.09259589761803284,2.2092614460906227e-6,0.053712295179134326,0.07950375845668435,1.5377043978997438,0.6584760296573722
916,1,0.019502939268028006,0.29628410823158874,5.570173549879574,0.14233398073159048,1.5970226308671096,0.0947559287466981,5.027984547483671,2.6747669255750157,5.275649044520831,0.07280399259309625,0.006049088731663727,0.04571759342070424,0.0930348711685631,1.570630500590429,0.6405500657479111
917,1,0.0107317409532258,0.38138830220405096,5.599551845172374,0.1441262479400667,1.5586664170963263,0.09670535480754892,5.087664598075773,2.721013459315088,5.350170426592318,0.02903076647953047,0.03320692122795346,0.005959937944432372,0.08042398408312827,1.540024601365704,0.6290043497754254
918,1,0.011526267410791928,0.3713213464740617,5.533808484126888,0.11969299485501797,1.5297422065737925,0.051069346722206935,5.0129673518624855,2.7476676554946318,5.307247789804856,0.0026281603962551203,0.02761955771212038,0.1026248031693995,0.035839256895015784,1.5870456420270718,0.6473452416199298
919,1,0.011228958651898423,0.37298623508596795,5.543155105839514,0.12440660337878441,1.5852359363732913,0.06277980483041272,4.880407365110274,2.679703428166163,5.279924184639764,0.02855864507432678,0.007236874094588434,0.11479756654239529,0.03139849878979801,1.6230075518717342,0.6198962140872337
920,1,0.004628258168996302,0.37815531653296075,5.521786872618961,0.18913751110751484,1.5542348360552454,0.06501921040023066,4.92049953832246,2.739449548025499,5.316763210827969,0.08344356692635256,0.016784391618807043,0.16910458835361486,0.03828135963189478,1.6454917285837525,0.5944127789808894
921,1,0.007964766845722447,0.3553107916648995,5.509214208322286,0.16550147492237005,1.5174141527414238,0.07278103156224558,4.932009432177393,2.6911551436801084,5.343904024269928,0.16871515820290778,0.05802360090583313,0.15930222200886143,0.034768280047887234,1.6374340182312845,0.6984765802910204
922,1,0.005350032569481752,0.36955530881248205,5.550460683557025,0.12569718305763364,1.467288800839699,0.08661999777818254,4.998044458350551,2.650249635287478,5.332247266597157,0.23309343055106813,0.011536793023073096,0.11157564734708221,0.054231384405884875,1.5849885239537391,0.7076019872096121
923,1,0.00952302257947213,0.3905763675877986,5.547565304892512,0.15463427907256289,1.3981028009123448,0.053167549761047976,4.959398541505464,2.6325515240287083,5.274244047978504,0.1737093259813831,0.011926412277158151,0.09018477759038245,0.019605329593826524,1.5909934430313892,0.7570564499548514
924,1,0.017193029121210884,0.38870244745050825,5.593899822632847,0.18548100530082248,1.3877737369158987,0.07698052347025346,5.0238449185161125,2.649809835524783,5.2988977536225095,0.18028063035867192,0.007050365535142558,0.04777526837893396,0.08601148629790871,1.5696423791186307,0.739571817485079
925,1,0.0185280196712849,0.41357127211236555,5.649505832091285,0.11761322550617909,1.419915492432452,0.0847977411576464,5.0435024580702805,2.6469228930095126,5.297608641958158,0.1415473576291614,0.014985961881740095,0.055651234030231256,0.09799174443863244,1.6700080331225924,0.7913980011801033
926,1,0.017582865808120452,0.35038187736430315,5.669567870485089,0.17047885212512745,1.395646833368748,0.09574538290921615,4.99587589803175,2.6795732570792925,5.268288897673763,0.22772001563948036,0.02696852321921222,0.07776139526531166,0.07957210870434572,1.6204557396657278,0.830032819819055
927,1,0.01665851397029372,0.3484295013934638,5.616343604791193,0.16817907773511329,1.3921132360636232,0.05252141202511101,5.026632987215981,2.6247074706417446,5.329045417677124,0.1881460048992562,0.005307473652461628,0.06694626799103826,0.04579423749883237,1.5776767587076963,0.9092865292315839
928,1,0.01587001496789909,0.3038030243316172,5.639876397422298,0.14407845141789552,1.5119750692174942,0.061980902237478985,5.022118343259812,2.7509046355849223,5.389196580223135,0.18650717201360736,0.036516017608058005,0.0658625166821713,0.028511619779031612,1.5559733844928854,0.9280678065827821
929,1,0.017226736651582777,0.29439749350271344,5.725514640046359,0.12489720424057256,1.4291812456763664,0.07002719952488454,5.066167135060852,2.728491500032601,5.437132205991794,0.21260575491822392,0.019763275106344614,0.1012147147258865,0.05935129079591475,1.562641249245746,0.9085848537673513
930,1,0.017509804093916042,0.27019254123463166,5.676939673403743,0.1827805431328058,1.3210757193421552,0.08903039446377217,4.965944630792241,2.6974784307293302,5.381589620521744,0.10267842758408241,0.016943717194041818,0.15616096692385523,0.0462200595218548,1.5889414996635367,0.8567690236500313
931,1,0.007065505266942967,0.277136881419649,5.615893652804176,0.10108525595288576,1.2958461520397222,0.024574903838966346,4.892212281978652,2.6085010119441043,5.427010456384119,0.060767830348759946,0.00188094093560512,0.20964567594173683,0.012465024258048596,1.596288372685128,0.7329514787281075
932,1,0.0022345539546444002,0.33855068030190594,5.586607408244041,0.18590325231730143,1.273299191955091,0.07455306882290835,4.892292715904591,2.5803496816624407,5.488226176180256,0.10348464904416296,0.018397345095728122,0.17539766476602148,0.06530716712413302,1.5934990180059843,0.6633447228025365
933,1,0.0015666085283183879,0.35329392841925533,5.58151304613348,0.1976108864556514,1.1532577585492825,0.06360006392181256,4.839140886410962,2.4892043877121774,5.428981058329698,0.10905718555255982,0.01790854801159929,0.14141486969724706,0.016670951404628088,1.5082771636669463,0.6011081141775408
934,1,0.00031200193977886986,0.37355327499562524,5.641950560067933,0.1654587601716521,1.0671905577986291,0.047378857185332704,4.8094052680403845,2.472887168196165,5.388228440588295,0.10975471792549459,0.011421467084279262,0.08296929837529736,0.005666854006262312,1.513684831172395,0.5628372323494895
935,1,0.018261575301236777,0.36673644884989604,5.6244324601580615,0.114124592873218,1.085985808522937,0.08788055125083913,4.80097603651474,2.4716547307695538,5.334551896585077,0.15089258231222347,0.027872549316192707,0.07381335092714156,0.030653316940655203,1.4762178745091101,0.5864765513589142
936,1,0.01111989108395738,0.3625535151332615,5.579075776939399,0.19806275304621646,1.0517934620357938,0.08864453465719807,4.800791101763406,2.5058701837425934,5.316045505980517,0.1675848228480838,0.027057773274519876,0.061334061078309056,0.09024666460177035,1.4393062530906484,0.6033649191314003
