run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
83,WT,337.4263958224574,0.017120380860332463,0.3874166762642901,3.1611998285588063,3.7699230905341397,3.5035039362332054,0.07338995479495887,1.0373687946434813,1.779078269104256,2.680951164473627,0.3031569920265973,1.2829744254819875,0.5415772622610746,0.03771578144103181,0.7236913905111292,0.32917972906433196
84,WT,351.3493379237421,0.020334152994938015,0.33701933604311796,2.327640500342704,1.7486038354153814,1.0041232497518182,0.06375445887979006,0.985763928204852,2.775972436283989,1.9272471112412983,1.1754640208444354,0.22949038113723075,0.6828862890995464,0.04449092511561259,1.7419591076188778,0.40229577921252146
85,WT,304.5323611599907,0.014706041232516728,0.27199215241997665,4.4238283094510304,0.8264034257097475,3.258652163032844,0.08454712043127169,5.061731607055112,0.49691763354372565,4.3430721419864655,1.1463191194372613,0.49167527707273984,2.7590489528306685,0.07873227838939131,0.13697412771457435,0.270114627023185
86,WT,322.27976226923204,0.02109556654395632,0.45228021546889197,5.2542711116327165,2.852531752447943,2.9353871929387525,0.03584935761935142,1.1330528912465798,1.860857571638156,4.670118900629003,1.830377108160091,1.2279348522157083,1.144265113656047,0.002818830664861483,0.3107941373817926,0.6244720799384373
87,WT,234.36465740268676,0.016305223391315442,0.4507958090115892,3.759933992422626,0.5512359208543846,1.0177081659526963,0.09073808772001123,3.3420692789624717,0.6953242384394931,3.448102330867244,0.10392570399136572,0.09519116677973388,0.7304232286603165,0.065907323740093,0.1121770210685412,0.5507531160016288
88,WT,221.83719456956547,0.01706660963751765,0.23958604291326113,5.267985496438127,0.16639109273699818,1.5354985251438074,0.07767097559689065,4.811498251856648,0.5203910068032147,5.092196506032601,0.131515780158229,0.016362383257704442,0.40129348723381336,0.024134340175052935,0.7519397347496316,0.4053957225670051
89,WT,237.63133192144207,0.015769291240922426,0.3067265435818581,5.735188182215774,0.3980863675577416,2.8027328657437893,0.06839777371277501,7.9421474222028525,1.4683134979002133,5.55137712289978,0.6709448733852567,0.040835284405542446,0.11549300565691234,0.041151334857840824,0.21817729237320851,0.9656447000371193
90,WT,233.00366766380577,0.017831481146990083,0.42105110082085034,4.945729416616375,1.0208066681972423,1.183262782559476,0.0704931059268443,3.0631006024515677,0.74874761849337,4.636954567888963,0.21330776097764137,0.14212129805161292,1.0228906125253516,0.027361046082634264,0.2898621750582313,0.5068722148327189
91,WT,335.0517465001486,0.0017827484352528726,0.062206944668290576,5.802060932901736,2.323488590879969,1.3645615213757822,0.020889109834655993,6.72669012156374,0.8644352582248442,5.818944803303225,0.39447155946526313,1.2271569184413411,2.3925640944484394,0.0699743670761367,0.1806024284704031,0.936078795009841
92,WT,260.98834818114545,0.01910853586412359,0.4802010733310689,5.885568607436418,0.5632784502028556,1.302556073519209,0.09134602255827512,2.341084535642374,0.5668047715930384,5.503073616596117,1.2588149126060912,0.12114545081731533,0.101253130967311,0.06621653800087848,1.5264385784809835,0.3006884405156325
