run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
11,WT,293.86429427311583,0.02081446489387045,3.3720074849273587,5.092774729224528,0.75630087874349,0.6876246170602751,0.11520813791338627,1.2518252080940204,2.039351781867716,1.8136843503848281,0.4243056605229071,1.0224638017416283,0.49018986155528865,0.0222782556109284,0.37947771345952447,0.22630933269156994
12,WT,307.63084774692237,0.018151746394765335,5.025876266410641,6.416936054400878,0.2850288068145099,1.073425031102789,0.1981840023124558,1.5293644069675012,0.45717528278475106,1.448159906733743,0.08392619879000551,1.0602359075871692,2.558155910502076,0.05445843025803725,1.5467365084366524,1.2490536008139368
13,WT,301.4281310611965,0.02199859529020224,4.069629962613178,5.914913275318954,1.5529421831674575,3.30006374262599,0.04316708643007519,6.64491883065425,2.812819101290561,0.3852644950807522,0.17992070530987309,1.8195790676118957,0.6570867261452408,0.005677907888290106,0.029921807917295373,1.0679132646546492
14,WT,315.80829956493267,0.018777328782831545,5.249684107909119,7.923462845021475,0.8440871393670637,5.081559022902136,0.13498058209890307,1.6895448627577814,2.2723372804842805,0.24175016037542452,0.726301144305659,1.1157678645796256,2.6515054747224434,0.05061625598556369,1.4115009989591885,0.6691225537340274
15,WT,290.2892065822335,0.020164989657884408,4.9718462619460615,5.9666595444093,3.257465583454967,2.7914202272714856,0.0260774340279464,1.305144661407141,1.4879351992517302,0.34909900932724536,0.6684442333668692,0.24514595637673975,2.6370564748473453,0.005940736863654511,1.1085462831049542,0.4036221422522429
16,WT,310.76095604790004,0.022533926019563517,5.4597920052798825,5.528408853275606,3.5239958545391907,3.562926988912934,0.01487702593111391,6.389309010595568,0.11329978460945478,1.6361173280458914,0.7857303475236295,0.29928095974904645,0.7488248386836824,0.0021304484319034644,0.9498335815427259,1.21999389688869
17,WT,300.7705191998386,0.016498886819413094,4.6998564541696695,4.195617359590303,2.519745474145878,2.797635606886329,0.14391370387535007,1.843842145072149,0.21781729028310692,2.781274582906139,1.2238548762674606,0.11813376676265838,0.7066952556838051,0.02533863086006522,0.05553094244770097,2.172620106585242
18,WT,262.8295885674697,0.02151341600195436,5.406763488674489,8.60802789148173,0.9316522556129361,2.568781330703621,0.06991362141495114,9.264094158800157,1.834780057554875,0.1802047262471305,0.2998336802046282,0.1549270650976432,3.452316448846071,0.01524962322665159,1.4866766612346294,0.7337210967066173
19,WT,279.53991492016104,0.020287777578730477,5.6407278509874725,8.606040696505607,0.3741139273354799,2.396307550089425,0.16668291844354816,2.802736934220211,1.3848102149054788,0.12600338045749782,0.8387843530501417,0.3541980799788558,2.0671679346980545,0.06054800007788956,0.731876494802986,1.0088638092220559
20,WT,314.2845588457098,0.020004677317538598,5.249512141941535,9.668407733697387,0.7219973541238875,2.5305247755354414,0.07122931146722027,9.566299137097856,2.656302617870926,1.9890107804874513,0.05277390855272479,0.1472725814141016,3.973536485899117,0.07316294201008798,1.6796555662597532,1.5176008284084865
21,WT,300.26884422250083,0.019534165047626856,5.852838727687033,9.594203479925614,0.13386677321285687,5.4469978083409,0.17605603259991098,4.892114901565138,0.5509268719869569,3.3311264981491155,1.0222430131381832,1.6928935473567361,1.7332134731596573,0.06716084632922795,1.0823294151726535,0.2874924107756036
