run,condition,CF,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,p<sub>MPP→EP+</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
44,K27M,243.45776459182036,0.016246688765003358,0.3800949959124291,0.009077571003798182,0.48855281058198075,1.8537555128096515,0.4657171363907306,0.4812471179478761,0.07045756079838755,3.0687479935796413,0.6426743381369118,3.939957325371171,4.829204400883331,0.2876824927909678,0.554102031812404,3.633466484835896,0.17263446901888982,0.7645176078867698,1.6187362891961836,0.025932872779348897,0.03966904257767019
45,K27M,341.81825866136955,0.029948390109599675,0.42487688426953907,0.010441602659937889,0.2867215637456856,2.203684109866339,2.2710936201195477,2.9789714245486003,0.051190175689016196,3.158446389195543,0.6766717910136346,2.3276631668550545,4.027495906566326,0.14856747457522979,0.6780785814210999,2.1933135976587144,0.03213027281083283,0.07550344371906259,1.748863463227474,0.009894189107185107,0.009217005341456978
46,K27M,204.3601471047755,0.041008760911201016,0.38040011552449127,0.010337467069630794,0.09871674790667274,5.5207949718043885,1.3205820871453973,2.681291464465947,0.07465523615272733,2.446566420897154,0.4536070714823802,0.9537915980979729,5.834497149907326,0.560580440353122,1.101898849373073,2.9984632213078233,0.11932074208648906,0.06089629668147641,1.5134330624851775,0.019231419098180574,0.0016088144744183651
47,K27M,318.20855291898687,0.04127282686054408,0.11593213752343826,0.013842748861207895,0.23278786812601676,4.521131009911034,1.9790474711349944,4.620302348685083,0.056573626858256156,5.2879755461108635,0.44575551673317887,0.8224264351427046,4.700290766542759,1.4016291443037028,0.742746148133715,3.054044364457443,0.11114444524759834,0.185320543067716,0.9167944314388129,0.017201285208544907,0.0006457426174542799
48,K27M,199.92580801979767,0.016359699058749077,0.3535477967543691,0.011320333922537949,0.3353907235905297,6.376647454712001,1.4973952569046476,2.143203696119137,0.07533523646312815,4.9927536065129745,0.1475819798613575,0.04582882699600549,5.573974976967631,0.18280983255839683,1.8718853781980545,1.0989471873123697,0.13469857777915578,0.4774985794195873,0.4796159750440241,0.020268326160643932,0.0475042760695331
49,K27M,200.66899223863157,0.01548092305956818,0.4236436183725572,0.006806719918089988,0.46991523276914376,7.0285898783199,0.6891656301678518,2.8444994878425787,0.08616642317705679,6.9494514616129015,0.5147737146307412,0.07497081229843222,5.94673910261539,0.4397982555788202,0.8162033684374114,0.5000993952171435,0.1397511213957303,0.49679238726381286,1.8203010487657891,0.025669970629599335,0.04247273838769088
50,K27M,199.72003418650698,0.02506328354597565,0.4025075481275378,0.011437555772154027,0.4347629282817085,5.9882089946118615,0.981221524646822,1.5104640509142133,0.07028021052156826,5.353808382686623,0.5870090562159666,0.9437192930942548,5.763067318933646,0.19829020373233544,1.334462423555691,0.0005582573483131417,0.10084818767197112,0.24200479324019558,1.942391068383455,0.020819721852603355,0.02964248848142163
51,K27M,369.9286323585275,0.0016902436902310847,0.16809456637377385,0.037596872060314326,0.4592108207138771,4.044182499009954,3.581736759154363,0.25753125072118044,0.06917502802097633,5.994384515448072,0.5445458006792112,2.5156870128202575,5.852872880059837,0.028242200150750685,1.3059140501016269,1.95333360167179,0.11107947686368515,0.18038389163428692,0.6160926326276641,0.007428643444958527,0.027759300426289137
52,K27M,203.21395962476845,0.01938989654715207,0.40060200885580344,0.006270929392919359,0.49203259731140775,5.424011289994519,1.074716026915663,2.1229168268836682,0.06763238644361255,5.325089432640789,0.8530686480628159,0.8444004964254404,5.276622832930359,0.19044828147393145,1.3626258392386414,0.9402600363892065,0.13064840547932688,0.024801668453683312,2.585054092771115,0.02668384295699148,0.032364661663744465
53,K27M,338.7816749282799,0.005967551305453811,0.31816348418541274,0.0317004236424491,0.41457861436840693,3.3138097427748736,2.019022035702771,3.4694541930945535,0.0956535212725947,8.963210554913719,0.48701175754494486,0.7103053175976299,3.2807825904239456,1.8970780427915086,2.5220080087616665,1.3514911211805565,0.10524206602892273,0.07534741398727862,2.4226839223524195,0.020031563491659143,0.03084682523538562
54,K27M,348.650273548941,0.014397384574468564,0.16509250473642623,0.00880304275315653,0.281357036820743,2.947689809713161,1.4913487609510128,0.6401790137758132,0.017839049755993625,6.25246894015663,0.566276946644527,2.261952699013322,4.699757679589842,0.5528631281117766,1.5170227079635081,0.9424434682354166,0.10838413029017566,0.7119399350472887,2.2396555258577484,0.04119247747660813,0.029733246966609988
55,K27M,197.7630951817311,0.03947523547115767,0.43861109530478243,0.03671835135703176,0.013817661641085593,2.3815997523389725,0.49434691126832925,0.6504240394536929,0.07420031012168458,1.142943174160969,0.7365703792001055,2.9493089429649726,4.668220143317346,0.13410102384209094,0.545608544181073,0.869273110716938,0.12359236425524395,0.06725675790941493,2.552591351051709,0.006223771468043621,0.004302423354727446
56,K27M,294.408354771184,0.004741298207847078,0.3961297678839921,0.03133138602875222,0.42634777992691975,2.7672665050240868,1.3400244636430152,4.646596348054791,0.06252221535574284,0.49236497156165004,0.9558113621263904,2.578260224697548,4.218322096704563,1.0081788287909723,0.5046562139811046,3.679608650076206,0.0639702266341629,0.17914121142891903,2.2962405780563246,0.01820226224587923,0.044651741654938105
57,K27M,197.95806869638378,0.04117869475232539,0.487053801507617,0.008690212887919607,0.33337603537207794,6.144729329506004,1.2851568751482136,1.8391861535764693,0.043257937863865635,5.241687111776555,0.4902162876839267,0.357320594868313,5.29802982817156,0.1550559012810839,1.8003228341696875,0.10931834556516545,0.04589426653421151,0.25484063119846734,1.6224115221576156,0.021682524916228706,0.0006620557986448162
58,K27M,198.36728948395785,0.03825263738041761,0.48005324994679943,0.007999117899564107,0.3844224420613031,6.53729216179756,1.285237266848834,2.049368751474695,0.09098828023868676,5.491393408688894,0.5920623021938886,0.4510855356529703,5.809006294614957,0.06852615443884622,1.7234449301484844,1.1587282936287366,0.15135086811639767,0.10114455746184414,2.2948884560290046,0.02175920450005465,0.005856457735876689
59,K27M,323.8577522040468,0.036425892969714574,0.4387689082497288,0.010279686330785662,0.1347477282493097,1.2111172036983537,2.803027490658086,1.3560219077403435,0.08705515393249705,4.365927225593479,0.7796773621579058,3.4844637084457393,4.118824303909597,0.6973224987795724,1.1119606605898553,3.0186950134371813,0.19699876389553514,0.33828261279732474,2.662936382094175,0.008540536008537493,0.025087397610865925
60,K27M,198.23129632137744,0.034020565051553764,0.3169878480000208,0.03182916047093636,0.05067272102492849,4.64014434858802,1.1860903799267457,0.9670304655448146,0.020017376767588548,2.740958056776349,0.5422376970368253,1.4662428985739726,5.509370883060505,0.13100254069823083,1.5129752927241984,0.580228309957974,0.005820980218100366,0.0636083173304022,1.8083152007937808,0.009092490834477183,0.01499094161306756
61,K27M,266.49777400654557,0.03521333760186334,0.4670108144658044,0.0019284715529364308,0.24517389002777554,3.733743558985351,3.337556688638477,3.001028804045599,0.0576269410786502,2.361685967269635,0.19073201133609816,1.2460851546090401,4.248059601430416,1.0646900334942453,1.537520436521,1.3268428519077815,0.19327865887906165,0.9961038136311259,0.21703385786127305,0.026796691827856697,0.008765221542139417
62,K27M,221.17043112915246,0.009490764786871548,0.45963540481636955,0.022040309884004884,0.12580160749471211,2.3442464997809167,0.7815133017742056,1.563493258076084,0.07452996113003305,4.054447729157361,0.7869742681663127,1.557098033251184,3.3766658814492994,0.0006936527759288588,0.7200186609212188,0.30409584621049207,0.18418944800045595,0.12771087492059935,2.373235981095542,0.01714221777706462,0.047943729654904184
63,K27M,218.6676879732834,0.023416179369455906,0.4488983837590121,0.01894201727697037,0.2579580860782067,5.61688039956384,0.9403554945352811,2.3608354479879483,0.018626413898568422,5.868568336117718,0.9312681961079398,0.2737624016252787,5.009453363283558,0.4405913085182956,1.1479552205754178,1.8850646516166334,0.02095338934981154,0.16858444987905302,2.72265719942853,0.01485680464889512,0.040667265440914806
64,K27M,259.10538335701324,0.027982799239387176,0.24886620951263602,0.03390413804361711,0.42920816293424674,4.215216831416774,0.8656828921641507,3.3925040028149676,0.0686046649024169,2.5147631529084125,0.7301623176371244,0.7756154030951152,4.335646886408113,1.3917858598707549,1.287033148218689,3.4683780326282987,0.11070564062389837,0.17154371413997802,1.169352447970553,0.009295161490146465,0.022309909441368996
65,K27M,351.49146234510414,0.03962638172907376,0.2430693524834868,0.027177706632335968,0.29626110373367553,2.83750335282539,1.02043455528162,4.343825731142429,0.0979867857403383,5.299747934046935,1.7651294897384315,3.3688767115180034,5.531929342301536,1.7379020270365493,2.8278667894765226,2.436460105758628,0.1864988631383362,0.46729945374536414,2.9928103742249426,0.010562543998089768,0.021747013138143215
66,K27M,200.65201596953438,0.016876966251934633,0.0531711370617798,0.008115720869889176,0.34659886043271226,4.632681692823185,0.23256649590052278,2.175940841212844,0.07126817388101267,6.12966134418915,0.3167863964038686,1.4202326155764826,5.726471617104817,0.0731589150590085,0.2789929921611307,0.5163068926052308,0.11843740698063362,0.7922990653153246,1.1920867595546765,0.022236243997735047,0.044723054572953315
