run,condition,CF,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
140,K27M,197.90345012513956,0.03521049007026004,0.3100887925839295,0.005995528074856255,0.012842291601609015,5.971349371888997,0.7989265808129778,1.9442118391257839,0.046561020728755564,4.926744216308261,0.25495928339691726,5.514599349856947,0.3145204070524087,1.0974097018418754,1.01939066585211,0.05520404825366172,0.3416301088866187,0.8762388295703376,0.02460346993166987,0.009729804421670924
141,K27M,198.90047590078032,0.027312081638518976,0.2476857054995891,0.0012572637453555262,0.22977355327752697,6.045448127228237,0.9606248422085872,1.9855803386460866,0.0591181235648522,4.881464040422577,0.3848872411720306,5.456783874072877,0.3186752359625581,1.2200438295989027,0.9914373248630042,0.09181598994468645,0.2542590410401425,1.3181606681208142,0.02442152179974883,0.02789810291222299
142,K27M,197.17078113418088,0.04056375425040354,0.41307428139069696,0.04378401155940861,0.005019072167964484,5.251880510537592,0.9979317010650274,1.7704977342789883,0.06965174694126998,4.538816365640272,0.3885385353310101,4.623746004272861,0.2000698892652479,1.2648563037787117,0.10948594407395829,0.11798329281731344,0.2321266224717501,1.2940390848629064,0.0030401652494819005,0.0020697310455788636
143,K27M,203.98178397859914,0.024951933337819397,0.3236396419896397,0.02642331479478535,0.4509066779086201,6.5185958253746525,1.7289746856151138,2.100395630784189,0.0519511150417981,3.831321137775775,0.2058782990197082,5.561541694744011,0.2310428121933604,1.8742020898084888,1.9134557895631634,0.059931199995858615,0.306620239133584,0.6441467318583415,0.010950497764287186,0.03414576379605656
144,K27M,199.44478105520935,0.01644249437373337,0.45393835125673615,0.005872341833699462,0.16448319743076972,5.341248616973423,0.8087221941084283,2.021601624628507,0.059488633721481776,4.2614758786611935,0.17599134713647635,4.488193112828463,0.20839341894230443,1.0249421661557065,1.8669203306655706,0.09511477678411068,0.3496519721498703,0.5373056053410048,0.023815185353243003,0.04546488571899373
145,K27M,199.0981485012098,0.01800635731789994,0.36900872121605666,0.002617192843170871,0.05659725818907324,5.136466736348006,0.3563771872114379,2.2233898072231035,0.04374971602240233,5.708355125744232,0.16820919006834495,4.431898310400382,0.12088411885123425,0.4176357474305831,0.7609670319623806,0.04913585508072692,0.5977734644933964,0.514824892134678,0.023819404561145507,0.04709345827197775
146,K27M,198.4690167429705,0.04174096305692063,0.2913972084796718,0.024882208262725147,0.4136694209543442,6.872976821336353,1.092414190807037,2.2406391380610358,0.03353405818960878,6.6377590654889795,0.20208901321162026,5.890432528028395,0.20297025924561343,1.4618551440529688,0.03050887634314492,0.026112344430290785,0.6456070391929389,0.7399840082957659,0.012060780835308087,0.0011214786610873793
147,K27M,197.68252869289378,0.030554238996082752,0.4803796438944106,0.023953876311033295,0.01817448189288166,6.436217248783121,1.5422977651054592,1.7280775186354964,0.03126375207294804,3.505027039279626,0.3510065248109318,5.605568586573055,0.22484250100320052,1.979676760788599,1.6158926418480575,0.02698260487013538,0.07523674139163287,1.179105922859905,0.01252860366350874,0.02289579356891978
148,K27M,200.05688888452863,0.02187192798328603,0.35799387838702584,0.023781182416882252,0.31175288974692456,5.785014679204665,0.2687709576012728,2.3745587563670294,0.06712474813387453,5.076480724766317,0.1537808215755079,4.875670847064443,0.647192340569104,0.2993949153699406,1.382459302374215,0.09347575399756917,0.48032405455685895,0.5315192168682856,0.013059664729706514,0.039980415006467006
149,K27M,198.96716574278176,0.030775844922369084,0.44427213020653256,0.013612306676639303,0.4170017547519884,4.647242913423704,0.120670808956348,2.006413006809316,0.06382735029085317,5.560826328437292,0.5383895393089421,3.4715014649945664,0.47568145482595986,0.09578419411118538,0.4093363918496362,0.09568435525131667,0.14648685115533522,1.8484801085134053,0.018467768302348656,0.021155330432392476
