nb,run,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
859,1,0.012997899990112602,0.11007528144981278,0.028766462901360985,0.1587619347028673,4.796638529711164,0.027034179298447175,1.282622837604804,0.05508027437133062,5.104162588061254,0.21191801367104968,4.341962329307113,0.6483826063441837,0.006808051228967784,0.03409370754535607,0.09184151913463903,0.5194567875023894,0.19933456835058494,0.01466519738199815,0.03447737510032936
860,1,0.015092201271822255,0.049132430357245974,0.02869082648584757,0.15778017348546577,4.776583254770029,0.03289659929793972,1.3094045812525315,0.03472888361569552,5.07333234386069,0.10734729260620177,4.429522847925089,0.614912792841268,0.0017035668116955264,0.04183392000275278,0.028996474139280838,0.49499026038502875,0.2102525187017746,0.007033572131135942,0.07607152195266652
861,1,0.022239740483240563,0.06944355152986174,0.01762698554038876,0.20072423601282688,4.831892854101188,0.03854567715266214,1.258006535255354,0.02995603342085804,5.2223360185485195,0.10662467782728001,4.3823220871873785,0.5696955453124825,0.008504280339956776,0.07757573676736784,0.11217136553437547,0.5036997946463914,0.1950271760818287,0.010655688565665995,0.05621042609429603
862,1,0.014194179315978661,0.06213866221040776,0.025090075665641625,0.1555901847748941,4.839214469703755,0.027165088557846623,1.2820456109890708,0.01768897158555375,5.254170093288294,0.11644623680012708,4.418917007176592,0.6232305588580352,0.00723078808435007,0.1253071914136435,0.10639477106738152,0.4120057178727299,0.2105503333037931,0.0219035184320727,0.021937637893726752
863,1,0.016553482135706028,0.16499214584345742,0.015985453666778515,0.0935217539627314,4.768422744435703,0.026173724963712452,1.240380938727973,0.026244288548342654,5.28258017450472,0.10402966379019637,4.358185898394029,0.6391358112969222,0.0035366529422855477,0.08119592165716272,0.05605415929118177,0.44739245816889484,0.19240751437709042,0.013774570671449403,0.053555838008952625
864,1,0.017697664553083185,0.21505535127002495,0.022696449704236225,0.12615416794783857,4.766028820614262,0.02689489262893371,1.2641250237572468,0.0163154092038126,5.238340071656913,0.11808053469355596,4.411334596904459,0.6275858943253197,0.0009986355863528895,0.10692430856557182,0.06656799768877686,0.4212096069030287,0.27638270910294266,0.00925561477423529,0.04126309342864874
865,1,0.005876621058118697,0.14006950436058604,0.005932059574271101,0.08583243181689751,4.858403460414413,0.02368598777719884,1.3032722170163369,0.0414522185986584,5.210046028382354,0.10646571855369419,4.396283638277161,0.6077195734440178,0.007112087234094864,0.07398850477999114,0.05013353408755772,0.3986932728730053,0.23365355868408344,0.05279607252322075,0.027291198921053684
866,1,0.03256844010248861,0.21272772643674548,0.04155942883100298,0.1603756331474047,4.8488376295386315,0.027666299800892837,1.2606566363714924,0.028056881500190492,5.26445962805313,0.0592236653099309,4.413727547706041,0.6281178672239398,0.009660787866506825,0.047602869499916885,0.08443727346308114,0.4151832326686207,0.19019140259614933,0.002114284931110931,0.021828175445764937
867,1,0.024059928737748867,0.18473603951760903,0.016514101957766435,0.13401137965511492,4.819769261408122,0.030859990946550606,1.1433668629981084,0.041516566063286804,5.296306212998785,0.057001841800551484,4.320461537900835,0.6582929046142476,0.008749528264342886,0.004862628140125634,0.09046954022226261,0.443036716830788,0.09153581400076946,0.020847483585379616,0.01598115765792083
868,1,0.022011165991278274,0.13026121795085846,0.014931736764096983,0.17487331377373624,4.883857437340286,0.0709989492433984,1.1376630106229042,0.03601341578561935,5.265258682368658,0.04393886610067428,4.261503085416202,0.7048297792630734,0.004173172315872606,0.03457491346749402,0.12920823869369982,0.45744476518748556,0.04190471817072017,0.019111259445656236,0.023705302884398326
869,1,0.029043188206760245,0.11769201725108593,0.0015998441621829379,0.12018160975978022,4.903961952385075,0.056269601422442785,1.1490367340529575,0.03546742402474867,5.255912564150755,0.016474332278789867,4.177195222226612,0.7666353162580517,0.003895457299509057,0.04153255286169253,0.0656773860046477,0.424942169324281,0.017930067559156625,0.05090139744777835,0.009584630487349914
870,1,0.027347962297214787,0.17174464574297463,0.013578414766229712,0.16589251344364672,4.8462376374739735,0.056407767076665304,1.1876866990153525,0.025317474686929613,5.241390776156287,0.0254074079278605,4.0973088075971695,0.7942362999605722,0.0013884467084635914,0.05368893456875596,0.04323264370769403,0.3893806931164385,0.06674974930294864,0.02126680545265429,0.01680763701576685
871,1,0.02284666985479809,0.18574232673983238,0.00575209010938073,0.1879824514181114,4.893435316518347,0.045369429704621614,1.245925791224456,0.025227624414563297,5.215631061125931,0.03525835833119973,4.191523006763989,0.8085263679971988,0.0007419240890620592,0.011382470584432602,0.017550800873101523,0.27450102552773004,0.05478416235155717,0.027314415364817185,0.026158237884730276
872,1,0.026454394798955994,0.17626748761158398,0.03795773927323243,0.20910634972482736,4.818644972011837,0.05280512900309739,1.2812361392671159,0.06680390514426068,5.173670808650529,0.02436625197533193,4.223709669347469,0.8133986242826066,0.008472527021273513,0.05165562364268649,0.10556613631219858,0.285291248182224,0.08844219548707351,0.003307307530954527,0.03383744848131805
873,1,0.009094452832452013,0.2656495151865959,0.028522479481486982,0.19134543642246515,4.912046706925244,0.03850827689643426,1.2515417044862913,0.03478901810591525,5.06003679589685,0.02996768520588511,4.1939016694775555,0.8529726876740719,0.0013586049017080839,0.12785964201272362,0.13928686527474932,0.2378877090713072,0.09236798596709855,0.01207097645025812,0.04068047270495189
874,1,0.0002713524371483237,0.3577702753222554,0.042252937056554536,0.21414613515591485,4.978064275566598,0.02105502883116968,1.2021951505380761,0.052992498546730125,5.046636230406086,0.06823496906698868,4.166496386942708,0.820109657608398,0.00011189919127395922,0.1760256787007273,0.18055755763789838,0.2496571062723767,0.16191394559471103,0.001035229476346019,0.06616428603867602
875,1,0.013575054221406018,0.40789670895656394,0.008361926218124455,0.1525576012149852,5.023457733790768,0.019999205772276485,1.2451143099153363,0.031629389585190223,5.004433749501536,0.063202853575288,4.118519137629083,0.788404442133278,0.008079209735305432,0.11649630141267221,0.16285098427521885,0.2264674637478828,0.1946007935285498,0.013578883005944073,0.05362307630855117
876,1,0.023922529221073505,0.3706149054590239,0.029360883361580003,0.11975450525260664,5.076848468154005,0.015558281991811857,1.2805588891115502,0.03277361995691074,5.113207251382604,0.05967790622038003,4.154861123375538,0.7915445091716103,0.006607577615425452,0.07568325100630735,0.1753419991746398,0.2727594522878617,0.16428068182641348,0.010794257621868215,0.031011038528753542
877,1,0.017284135529627993,0.39454407206639186,0.027432310418460504,0.08163903384281564,5.075038292622321,0.028878975535922724,1.2136468869839698,0.05718326832457789,5.158665476672871,0.016225942550171586,4.231956524704492,0.8087527022597865,0.0005055998915007319,0.10413848414583912,0.1992913016497477,0.24928084285126634,0.07627546697686771,0.005304485686798972,0.05386243778195049
878,1,0.008591581385269267,0.4149429985524304,0.019101084177047065,0.06501352011893356,5.14390003470741,0.01746441582572388,1.3191547907005665,0.039300970997157916,5.117921265376519,0.06204336401480287,4.179796667939929,0.8713216418778296,0.002093681333426842,0.036466122169164464,0.16735963600999665,0.2610025687972946,0.1054116847126657,0.01222955843549754,0.055773020967411435
879,1,0.003602980562677477,0.38327034750994926,0.036041827473352765,0.036514773913021784,5.226577690513222,0.03288338062007851,1.336579777979926,0.034637573298077706,5.182131043162833,0.07795682811298617,4.168565784448021,0.8476921385985494,0.007273562681147701,0.011356606738042676,0.14561028343019886,0.37711807372738926,0.1529961323361062,0.005230693974533041,0.06666509603069719
880,1,0.0008859494474965202,0.29441812643566534,0.03485546163806449,0.06581707980346858,5.246131015877222,0.04374071753918991,1.3191539930333023,0.03204478780465754,5.234799160055237,0.14085990905593843,4.249901176619196,0.8613605414583838,0.007356751294406011,0.03566828788474778,0.19680161670526086,0.3089335082443585,0.2068882994581993,0.010750053378135371,0.062026295381480766
881,1,0.030467062192620784,0.25075155871313837,0.020324831654423402,0.10750311704847322,5.179630892889805,0.05872378412633239,1.2851186003166686,0.02753759217357618,5.29445492895449,0.14468345734524618,4.229819342181254,0.8775742038338282,0.005005950760738323,0.03341574616589695,0.15396313657698682,0.3080817082071465,0.20145331557007332,0.0061467368091851675,0.03634675959184702
882,1,0.0239259950241441,0.26830557219834256,6.286667882629089e-5,0.18132423885818835,5.178989293335378,0.037526054414145596,1.2356305557910678,0.06408529069147825,5.2993851241620895,0.18412717340744097,4.278588466262006,0.9064054684930015,0.004324289853307532,0.07918215913505815,0.13937256796399233,0.319231373365869,0.28431244933722005,0.014555222803997516,0.059787209646572435
883,1,0.0334878141737874,0.22771137108161996,0.032986427245436045,0.11195022825094911,5.161783671213874,0.0421654001995577,1.2377363277931086,0.06644437660507907,5.266379322132591,0.1943162009611326,4.319642533065863,0.8444211721657877,0.009309784655111812,0.040101204613554486,0.04879678301815962,0.32406461340514675,0.2978295529442002,0.017136754540554692,0.006275693347903439
884,1,0.038437316675648425,0.24925817154129803,0.03156315336583541,0.09683852201942646,5.126796908261557,0.010862604809232916,1.1398749912610489,0.059251900588142024,5.2891529108184905,0.19412349817815655,4.3031929690758135,0.7646868119437307,0.0030990259762177534,0.16961070909059026,0.14368974542943996,0.35833865578252805,0.38026351360193217,0.003980611216161509,0.024277716448855832
885,1,0.04045550458994521,0.3035871605402614,0.006011347793159189,0.1190226934490922,5.123772503408459,0.040123484029918645,1.1843865307578996,0.03666238215923873,5.194888894791337,0.23505682570766975,4.324146029649736,0.7383654499404478,0.005091354779071459,0.11247846401342813,0.0955319372001515,0.41911710103463967,0.5074380393723996,0.028037304139598457,0.0019209555488995792
886,1,0.03518757443084802,0.29576202208598623,0.028722292371343716,0.1278757314032022,5.153388404283588,0.03580838404869811,1.2778478506411175,0.022846273588987016,5.205201549891086,0.2009947714992218,4.348528394016904,0.7589327994220711,0.007894343296200833,0.03851012586307059,0.07300833864419326,0.4041911136720665,0.4811885208052283,0.0163124596941838,0.005679054923796884
887,1,0.024296357005421595,0.2743485817717877,0.04206562320884634,0.01865670513508865,5.144005231361907,0.04768627882277378,1.2739902019824378,0.01465680840535497,5.198663196714936,0.2032402453555682,4.386059350096538,0.8380652164572715,0.00781810118379832,0.05189877698608607,0.10458992649505584,0.38194245659551934,0.4894891345123091,0.002259084185652385,0.047273325123771436
888,1,0.032110055664903776,0.24683521183893398,0.018699155770078316,0.023135219082840473,5.061893719197041,0.032774760231612535,1.2195298890418458,0.04524432434908333,5.090694815992847,0.1896292909870136,4.367989561866161,0.8536805134061763,0.003203635732175724,0.08686732453111584,0.07619677408844064,0.3866152262404701,0.5052339875748667,0.010309636928969603,0.02750765888773301
889,1,0.03127715354189035,0.26005524312265554,0.011565222416487098,0.040665326285235205,5.06584748393661,0.033344422682400156,1.2401828815162208,0.05529348208100315,5.185835262005396,0.2871275384169887,4.328979883737078,0.832977148340197,0.00041047152143742507,0.08404274276191485,0.024788068084522955,0.36728884146167634,0.5326006661316218,0.02555196035933492,0.016794592425882205
890,1,0.027998795414665656,0.20505060568450603,0.026852788635643637,0.049848112286262576,5.119067253421525,0.01527851134319418,1.273446504664076,0.02965142929576401,5.206177936267527,0.25082744706610305,4.344338314471632,0.8142743732866902,0.002591938648613695,0.10222972248274775,0.034038144764101066,0.3058926425969084,0.5660464691956607,0.014470834322994293,0.03012745943248499
891,1,0.010070338000496733,0.3328217778669212,0.02899094730402312,0.005629177454427485,5.062571510555038,0.025345959809192853,1.2473278815361872,0.0660497198283931,5.1160536946362765,0.28596186139956276,4.340380958084049,0.7832255203765317,0.009605335846793609,0.03730391854664366,0.030479404387292103,0.2845738485029164,0.6409407272731676,0.011619093336564346,0.05827276639161375
892,1,0.014129314216899162,0.2976090676473905,0.036695317405605006,0.07327637580892894,5.099412830747681,0.030078135829713432,1.2736538019539212,0.0383718338021731,5.1072423767982,0.25662725626004074,4.281189580609068,0.8432956426794714,0.0029291809572766616,0.056076348668897415,0.023675492145746064,0.313093382907758,0.6665800140490905,0.010945681854016748,0.031850728782302475
893,1,0.014924404288336178,0.3556790063249248,0.010403149671946188,0.0893658884792457,5.057997242201956,0.026848183996771437,1.2569652044260635,0.06036106683085887,5.108308639371795,0.2370076743033724,4.283135411255063,0.8186989324672652,0.0043842051812471835,0.10320600541335376,0.0017296997224613803,0.35260513073139077,0.6738060560279994,0.014315143683887718,0.049784530949002107
894,1,0.03714855220056684,0.3098196196700557,0.03104485415566303,0.12849697492227316,5.126918097967935,0.041666710281095524,1.286956774796431,0.027995930214961693,5.179168063051863,0.23015853637056494,4.243945255960906,0.8633607518567751,0.007074926766592136,0.12048984428682925,0.004827659125401329,0.2946619362674726,0.6325248111790399,0.009279066590376469,0.019906349532027502
895,1,0.031488544500525614,0.335740052936164,0.04914883865953014,0.11883723052992726,5.1607058617307136,0.0440294665212075,1.3406930724280295,0.03544765250571466,5.1358498717401995,0.2490103977486053,4.190918598998292,0.9362896112411342,0.004117069654752262,0.09592614433761572,0.09149006502030173,0.3046667455234568,0.6878902133910874,0.0019492075309113458,0.02495432470331793
896,1,0.02863398464507692,0.34380048031596006,0.013191221106002926,0.06694101504650611,5.0469263737433065,0.054223419106014054,1.399518625671612,0.03413752085958423,5.083486399686251,0.25184688422174784,4.216330605863631,0.9742859912751576,0.00626973332105705,0.08549941469843629,0.03200338493014883,0.4122753013222067,0.6780226982057499,0.008524864132378645,0.04785336426463572
897,1,0.035493152334124985,0.3258702676547145,0.019683650609411258,0.0718543441836864,5.017167092078224,0.04572808267993094,1.4750461161483643,0.026157653405130588,5.142816416544213,0.307766619784934,4.221788504782301,0.9073968135632668,0.005913255844746648,0.0926106392465237,0.012846252926852956,0.4426702324990517,0.6680697750902083,0.004118603723033963,0.03738754207813459
898,1,0.013579197785640684,0.3060228978994487,0.013498837877137465,0.17007914492430884,4.992593479193216,0.019784859639357458,1.5146291639587726,0.05014306239127051,5.10464603828172,0.32440558003765024,4.161474577193563,0.9436216819507158,0.00603698267060524,0.0915858923332965,0.018599192677285686,0.49168056490673034,0.6231916245953765,0.02877964671739913,0.038877506495266875
899,1,0.030481710085195794,0.333309449552864,0.027081140412554636,0.19709992746023366,4.94130080311937,0.03640664456269495,1.5386345621512656,0.05954170421004289,5.094022506454671,0.33299765382342333,4.193535003323668,0.9286244772777706,0.00991404646374655,0.13052181878001137,0.038594269845308636,0.4532979222817743,0.6347417425381383,0.016531847981902464,0.007192093568188008
900,1,0.03710807462579301,0.35981195704544827,0.017882497688626403,0.16740698335982598,4.912448537039877,0.020309227072713616,1.479308043331301,0.007192303795940952,5.144852193672031,0.3579804151278127,4.112671287959466,0.870863323687484,0.007935473570397821,0.15638722235392966,0.019789097517076866,0.4499232499993678,0.6303490389377101,0.014086016746875159,0.010295060381915874
901,1,0.0035020701321841507,0.3090964097674515,0.019758172865255948,0.18879821259826307,4.894512388548878,0.028195739127655065,1.500231247819451,0.06439375969495295,5.085330781047496,0.3417538431302526,4.1295314146771025,0.8639391709448628,0.006911213321192396,0.07258096807544752,0.04742023011594118,0.5291925619145745,0.6396875489457412,0.026664228274800094,0.04775570128909363
902,1,0.01181157323152225,0.34440754054054595,0.004391558479586705,0.2715103305884037,4.914297965537291,0.02553003630240858,1.4974787082250853,0.038224034912759275,4.9902127796740805,0.3427405841271881,4.16395856175656,0.8613124581424974,0.0010782538346641854,0.16256283899812807,0.11353668804990537,0.5579669718297139,0.6259026121179895,0.017743556135534258,0.07541026091970561
903,1,0.04055338213471815,0.2835948997711945,0.03611829184887474,0.2697992600648427,5.017776092634335,0.05239608418670883,1.4981616355226717,0.013289862876397229,4.994998212615323,0.3693476214466157,4.167265985703682,0.894682233156422,0.0024909459990387615,0.12857905682143472,0.006937101559118161,0.5600667555948545,0.6485197807025975,0.0013652264269371152,0.006054600319574698
904,1,0.009036653990443249,0.3140652808288365,0.004768540581591454,0.2569475847133463,5.0790972782417825,0.03193909671138817,1.5152765503659906,0.015769807555578122,4.988426651047591,0.28636892267503194,4.075424160930916,0.8091063121268215,0.0003916361645927076,0.14761279302047853,0.03859533543692569,0.5374485312458251,0.7064019487275034,0.03747346936743118,0.04148694754800127
905,1,0.008858766551272225,0.33134075564060883,0.008146055574812865,0.2640721199667166,5.006827909633827,0.04484610869403796,1.5899819776487656,0.050689135047880876,5.012339272146622,0.22892417614208427,4.111258572417589,0.8124566941473289,0.007569238141003012,0.11284938748494457,0.08281892661918681,0.5320018823663221,0.6943353171132224,0.05152795365289874,0.022935110717040356
906,1,0.025205662072294584,0.4227938105429644,0.04977984034797343,0.17431318687293673,4.881030110777681,0.04000205254335555,1.5928604025605066,0.06910316163660993,4.987650325898088,0.23817444389272815,4.093505616370588,0.8443154958128086,0.00842243360397709,0.1658634332774404,0.09662573627271671,0.5618676579021533,0.7132501266941139,0.0008383015892769476,0.03578782156647003
907,1,0.02236954720718818,0.35567163961570886,0.032683925014753715,0.25736010893471467,4.83520096037586,0.024863965084891235,1.5206587653589887,0.011454767037912242,4.965459019546914,0.23519000630286674,4.199668405781588,0.8298914902105397,0.002394890251485148,0.13302799263127923,0.1463878878579681,0.6800524391285647,0.6388634793073671,0.0027037471631722087,0.05243865019799442
908,1,0.0008129673449132432,0.3972857059982082,0.049884524896181774,0.18873381640739523,4.847125256454583,0.01244057517018312,1.451624205745155,0.033105903812765035,4.9966754969357146,0.2330991132517525,4.189615426173305,0.8672516613333696,0.007236100780586543,0.19120507431794814,0.12589492466713473,0.6416673610356104,0.6383903742069243,0.0054513459966062565,0.039852604239353634
909,1,0.015530521182262608,0.34977906514085355,0.04786681515526892,0.14076791232800648,4.897640940934489,0.013110014076966972,1.4601295641274772,0.030711765663082997,4.972636911497047,0.27205705717938145,4.2765057257025765,0.85094063096453,0.0003653949923143001,0.19124731994023733,0.16366629334620594,0.6875881569558177,0.689039830510513,0.0004402222034688228,0.05530493789718249
910,1,0.024907621761862692,0.3405992922961159,0.02163947051143043,0.23210281753886428,4.896156471851939,0.019680295296587377,1.518401876348463,0.06662083774971163,4.951483619308056,0.3000843144161934,4.276549259139183,0.8807015330881993,0.002589662932231584,0.14634823644979464,0.13831142983756853,0.640805637903223,0.7647441789732944,0.02939066639587827,0.0166203271491358
911,1,0.015578320697532769,0.324137686175776,0.014125436053262242,0.20809682824261275,4.857891653852728,0.028354044503028888,1.5043370598250387,0.059117994407724604,4.925927062097756,0.2921656334799394,4.240314436356379,0.9046674304272495,0.00045030911052878423,0.17799643025800174,0.1923339043630015,0.6791549197662525,0.7637168723690076,0.0493643917129469,0.013076554809717306
912,1,0.0030470444538151006,0.33106539283115244,0.019657289984973278,0.20937493165491353,4.948323673939288,0.034074224805964934,1.5547340994696401,0.014902265085389329,4.912691685310358,0.35919451220045295,4.226720794452357,0.9880460161858846,0.0011744735336208089,0.1879561113322952,0.1307511930966025,0.7419538334754288,0.7158235143966358,0.02078086508249105,0.0657797712816124
913,1,0.0275970749414457,0.359207378554548,0.013816644668742873,0.25806775184732617,4.963849524346674,0.010681320700106262,1.4858437680138739,0.025453053506899432,4.898588079430144,0.25453747392290765,4.208170588538864,0.9810909815430836,0.003661337229982611,0.1497850468952735,0.09572510381159037,0.6880420394716574,0.7073332254437172,0.006011244490670733,0.060446866309572765
914,1,0.00599725629026399,0.3035813317609084,0.002434817858433033,0.27651927579317553,4.976751681886394,0.01998941170944013,1.4550282386003235,0.06919785836104145,4.922939685192704,0.24374621877802388,4.187139579144425,0.9193759102850237,0.009889624395216014,0.14928257698236091,0.16769244574148903,0.6432194497468251,0.7042932004220217,0.05755556555149787,0.02447605599024311
915,1,0.016410241557613288,0.29230678370020186,0.020463644758290187,0.22495973820656193,4.9092491563790785,0.0354158239191383,1.3748924288733189,0.052393292044834165,4.836311533967002,0.2831806364701552,4.195898058444936,0.9233961091030336,0.006370572985020489,0.1332448125223622,0.05565435889756665,0.619662838158239,0.6126941411966161,0.020985897559113943,0.03141855038360519
916,1,0.031172761305011815,0.3532025822844581,0.005160710584120395,0.22753733552056934,4.914709539660118,0.02161910035986118,1.3807295277162819,0.05867936818962915,4.8381954028256935,0.24731345148535946,4.226343431095539,0.8770875909514155,0.0076385299308318975,0.12890577531923392,0.009817403850970971,0.6220733282311871,0.5577691311638394,0.03850031010142457,0.0030815562443056816
917,1,0.02266316987718433,0.3840199286958744,0.006662713090953444,0.19363563970938436,4.847959866967145,0.02497271628746804,1.3394117298118458,0.038861019776425296,4.840948740065716,0.2674475927629854,4.186888336468018,0.8743917039882639,0.007277565638757644,0.1834837904964148,0.02944807045673401,0.680530794806325,0.5751941995639823,0.05773399169356945,0.00866497567466479
918,1,0.026984994780397755,0.42591444014351454,0.016593428732666893,0.2572877058537785,4.893186863106215,0.03231439044520837,1.257228717975915,0.05232436097539267,4.890045860377285,0.2453371186852581,4.103031528500483,0.9232568408797218,0.005518389034973882,0.18341553623794213,0.09361744093170499,0.7201914886905737,0.646265383960565,0.01365421990429726,0.026129449034613384
919,1,0.0424930323992629,0.4258418321165549,0.022040717765967804,0.2846981154108612,4.981228648075114,0.022820600917138983,1.2768608422590177,0.03385476837406264,4.999801030228534,0.25555619024794823,4.051743655738615,0.9092521714455272,0.00787869603648033,0.03511532288667099,0.03630940318230551,0.6369406508701848,0.6860138303329438,0.007179527801715266,0.00929675390440747
920,1,0.03455064452029991,0.4402904525713813,0.01723038590527488,0.29017848751581987,5.019208569219538,0.019325303919060424,1.2844059572860311,0.021425539347629,5.019885060573975,0.2790712949380594,4.0257961972175735,0.8615308289459254,0.0015561476479970203,0.03237180464495221,0.06747660450328088,0.7070721824775537,0.7545947374507809,0.019642141632917734,0.010619348688909486
921,1,0.037849067600845006,0.4689756772575396,0.00658920191622175,0.20505486071659998,4.989370823051477,0.010928932193561702,1.2873428655140229,0.0042457295023664975,4.96956462915489,0.34399061877226456,4.0540024618902395,0.8421904238447153,0.0004433947306204214,0.13561893449882687,0.03781098281432655,0.7644429026189233,0.8280313846151359,0.007472621855419943,0.031249322452104787
922,1,0.030746472070907135,0.4502868015417658,0.021975003585595818,0.23593404175527946,4.977559008873562,0.025190387086905575,1.3109196871215052,0.020365510623734078,5.001518068848371,0.36514597061483145,4.0618846553731975,0.8612719157820414,0.004491111222417587,0.05817997253183973,0.07858013165769179,0.762921600133709,0.846098024586608,0.00703334000271448,0.0346290286647251
923,1,0.023613804568048496,0.39925886555945794,0.009896995760066777,0.3054444719748699,4.903596843177424,0.01978244604424036,1.390134626527791,0.01612608073240477,5.029175750934486,0.33525215472670206,4.049891438604793,0.8761509311912664,0.007344837787689579,0.1565789244021243,0.08169579539355312,0.6768530749068536,0.8799557442399529,0.04142985178553009,0.011974454348520947
924,1,0.007849851419913968,0.34987132287338113,0.0023551026579598363,0.2658209435322719,4.971219117160938,0.04234070950928363,1.4516001234771125,0.02094333071201502,5.012581799828423,0.40782189238331246,4.009450235683852,0.8371269961185829,0.004191628290428,0.14796953672678448,0.012517628730208,0.620955328755027,0.8723139860357574,0.049086798606138064,0.03110840031836411
925,1,0.03266104626546614,0.36428678092434635,0.018375290263197903,0.3220102235650159,4.971745565434431,0.014679142954560149,1.469927409817865,0.03039650383890449,5.025853833842263,0.42828561767746526,3.9129914638540266,0.8628726234770618,0.007878004364711711,0.11792101416262936,0.0018994684461797228,0.6232568724114015,0.8644295777973485,0.022915115770012942,0.01369830695340101
926,1,0.03972625477750099,0.34302336925701454,0.009586312381131569,0.36797821973333616,4.98110990043948,0.02033668814008324,1.4087416067259997,0.008972540336726053,4.970828075440932,0.4210414823618027,3.860672251665715,0.7668191386306733,0.0006828935965885623,0.12474967772849847,0.04770602448421031,0.5861999378078531,0.8092951693236381,0.012216364543647143,0.020928426021618856
927,1,0.037094602533270356,0.37814837309546334,0.010390990769127749,0.40336778552902736,4.984376056738869,0.025062041072560822,1.3859562519688424,0.06820724627482441,4.944284447374813,0.4991534115589639,3.9206731709150286,0.8309970509608395,0.0008796396563299861,0.13843786155288237,0.0762018497348079,0.5148480104424816,0.7640257603603159,0.0075830134950348235,0.03908035664898153
928,1,0.023587987325655573,0.3250009928682194,0.00883178650818883,0.38518522495176205,4.969361705357093,0.026962101861891595,1.2657415269250796,0.065896186275972,4.91134831412871,0.5187238904166651,4.002084147349167,0.7594385046279842,0.008819190839766561,0.07395501817382291,0.03265036196065372,0.48857240620244446,0.7076810423105121,0.035404580063774845,0.016949375916509225
929,1,0.007739235004192648,0.33667330134480283,0.03268177105869543,0.35240295951267886,5.034536593426639,0.014571418812359557,1.40298218062132,0.06558472880795557,4.889464269557978,0.5482357322392929,3.9456112263884235,0.7539997137948042,0.008665013656903461,0.1255515262118655,0.07102462880047213,0.4730526944025831,0.7299473419713542,0.019632004742247234,0.0292680307436845
930,1,0.01566990473767401,0.33957101013145036,0.020844604714617833,0.42626162548903157,4.934337166965521,0.0318801103788126,1.3524767128354356,0.058333555892563595,4.917760942153066,0.5331967997909735,3.889337836721581,0.6767953399853366,0.006998440357437395,0.09855631565476336,0.12255671484465638,0.4296954630566017,0.6768028713077352,0.017539013200766052,0.031922204137114114
931,1,0.021445418773773,0.38874913368869424,0.02065856936108817,0.3339440367829969,4.93999953780033,0.01438152355581089,1.3826166929781836,0.04109762965307394,4.958797656024114,0.4744804062851341,3.870405573125248,0.7363469350540895,0.006217817132310775,0.08173963678423785,0.17519773185890233,0.3775944902933958,0.6208059583918103,0.009707241603311321,0.04855431303867793
932,1,0.014985133535966474,0.4368717163612995,0.03677640703799524,0.3009555636792758,4.974435539576763,0.02998136076341344,1.362564098115071,0.031525642374536714,4.990770743978014,0.47635096112395703,3.8179966168805533,0.7570252138832284,9.477060505393484e-5,0.06310641660510852,0.1186899600524308,0.39888298293227475,0.7077850936929174,0.008407256789840929,0.03239754082979006
933,1,0.019026278099758633,0.3906769646671187,0.03425182057624253,0.28161162862493877,4.9507194130546655,0.03255030267402362,1.4088068791605237,0.026812711313142792,5.00018428020519,0.5407396341335018,3.854376937058174,0.740831175466716,0.0020803822940153693,0.10507040807391291,0.11319092686751361,0.36563815366258484,0.7333461193785257,0.0033531491748573536,0.07607265679978684
934,1,0.019159548920082363,0.35852003647270897,0.0014057259173931589,0.27602679206052894,5.00613654567148,0.03348347101033314,1.4784337906713734,0.041242405805435235,5.005424319389722,0.5694201269163041,3.9001311432856367,0.7525916682330961,0.008896140537914156,0.060757704873490595,0.1742620214304069,0.32677800091197745,0.65598082630144,0.017834558795126756,0.052513670346717896
935,1,0.01629931606022185,0.3493024681221936,0.043381545538395266,0.31123451668669394,5.071089780183128,0.03370122885002324,1.4861219254734424,0.06056610301721821,4.954663655378964,0.56770157795368,3.907236080642892,0.7529305975987854,0.009883281999650549,0.03393731230635572,0.17982121604358325,0.2528402050054427,0.7219292103991578,0.004472439417332401,0.03131259598795551
936,1,0.0405354563629466,0.3761004470742054,0.032969371989869364,0.293203720897311,5.107691406690652,0.03864363282972074,1.4476461770050153,0.04746108334718019,4.9971463777191625,0.5181734578236085,3.9776488826982495,0.7552876273714494,0.006317767094178557,0.09708170618266829,0.08887366403342746,0.280046117410844,0.7715546627200054,0.004265570066700232,0.008943997755292955
937,1,0.019097504027085915,0.39240483141354443,0.043770851471842266,0.2585534016725614,5.105607482364645,0.04936470755581441,1.4788606548053504,0.048862449318423914,4.972993349690819,0.5668407533256838,3.9900655979895903,0.7857749748814303,0.007442255331956365,0.08599000172158922,0.021269832082650406,0.3576150924375966,0.8164876734562505,0.001873232564146001,0.057243626330481946
