run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,p<sub>MPP→EP+</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
62,WT,290.9280339362468,0.019940436247625815,5.725279073920236,4.548912546302464,0.18966498808675025,2.6292838867561437,0.18328096356087642,4.077014758567114,1.799823637529516,1.5267486839107405,0.9397266410215876,0.5712620508875348,0.5034228997028061,0.6406704499317049,0.07657240814118156,1.557041100744349,1.4763095862260702
63,WT,309.56789307473025,0.021598703072272015,4.566509621101859,4.834584095907982,2.9338024027331873,1.4836167227254702,0.0869323949711731,0.28649491364700985,1.3171912598459181,0.6687493122697163,0.5063748524993414,0.11526534951826362,0.25702362401491996,1.0733868481813431,0.04690575801257984,0.2871005237055728,2.2289608282722675
64,WT,273.7127865900676,0.021530109121982808,5.293739252850649,5.7603333990749475,2.858898187323316,3.2929194657504857,0.07757664361892477,5.112738693141841,2.0350106267836163,3.388206449186071,0.6504430293345966,0.12746427255813075,0.14359630984916472,0.24476307081013715,0.019187573173468555,0.2492895837578777,1.6653697014336175
65,WT,331.0381074370582,0.021842899460281288,4.792348519397715,3.014435948064185,1.9048318635534944,3.0331219707269375,0.15299956903537026,1.4912243141300003,0.6076895787486281,5.87258276644323,3.6099734807855492,0.28476859629813356,0.42610265565487304,2.0054927984685644,0.02153269326661656,1.1405412494786584,0.46709051840111987
66,WT,293.64140305621214,0.018828510423627515,5.85048801332134,2.906523696005055,1.140227403785365,1.8815920682884542,0.09587207867232705,0.44350366962976384,1.5238103051268301,4.210917538864209,1.080537433455454,0.7190843703057415,1.015235652927883,2.0449677683445815,0.023797367466426553,0.0364323148677402,0.6795366302405565
67,WT,276.53759660946025,0.01751034479157329,5.912382279571914,5.599938013328316,0.5561615598078312,3.439193752404302,0.192367302567641,3.41703221173469,1.859848600533591,0.3613551088932887,0.24144987946579155,0.08566454690755765,0.5447258263018215,1.100551486451621,0.07296748412742236,1.390602121266054,0.5896659014398228
68,WT,298.98877266339247,0.019199587907575373,4.656777688170558,3.3124233531456606,1.1980275337987107,2.025815099035016,0.1484843029400868,3.7402377675044023,2.731326145970714,2.1813292834341844,1.3612210354871763,0.267391006433066,0.022588813033582844,1.8318003932058755,0.03262607700654312,0.39377105178503746,0.9078215780394401
69,WT,282.4417433469376,0.020080767007361056,5.5683726933762685,3.8009727304319507,1.20552217195567,2.726534576185207,0.10359519557578599,9.302230447761112,1.8946564008552802,5.024299258927417,0.6459655487062954,0.3055766139392614,0.03880520056038733,3.7584673584018815,0.027126883264117083,0.19148738969637913,1.226870732771553
70,WT,327.92503591795537,0.019180937045232174,4.451622406822951,5.965717392986381,3.0273971488490794,2.7092482497240526,0.06664250552926182,2.2818067539661433,0.6520754058397895,2.1705018226681663,2.0542113817823022,1.7233685850991183,0.9274442984337531,2.327416751927656,0.017482062798605952,0.13172877615768408,0.2221232044396395
71,WT,321.30542207537354,0.022182886184477668,5.235023157671038,3.924204571354784,3.243889975091006,3.183159178269826,0.02576163463434432,4.1792161364903615,1.7302275476725317,1.0376016189891355,1.8338863616281729,1.1113404430763247,0.325573604851916,0.1271109369464321,0.012854336271645748,0.7566820837123637,2.425006633041966
72,WT,294.0530214244201,0.0220961185340625,5.998820797383857,3.000183958816978,2.457022424536058,0.7202391517249573,0.12987284782085998,0.17730340426049285,1.2937800463105098,3.792791178709544,1.9963419293363494,1.0095319792829867,0.11683501036430854,0.2898166543178844,0.037967631739009904,1.2653393594250688,2.5669867183165747
73,WT,333.9874512583909,0.018335677284110317,4.008806193989961,0.754987931497451,1.0881720075955554,2.7433853736299145,0.19222119335741478,0.6304672055014482,0.5462722596642855,2.467236894068226,2.1065049410050998,0.5205387594541517,0.39565749092925984,1.00643747990012,0.05529360316778509,0.09216485556546017,1.2210871725368624
74,WT,289.32836939716117,0.02023622071475683,5.6961526636854165,3.962895732973534,1.34575142638264,1.4700648789594064,0.15177432492551912,0.738126924493277,2.0618004875379987,5.614941358612686,1.231640855314689,0.45007813915592165,1.4866597470312337,0.5682794038204507,0.04251921795406264,0.04899794944268265,1.4083609211611465
75,WT,295.3038304369556,0.022072635849406642,4.195525290783998,4.162764877189524,1.1366393918366617,1.0230460032705286,0.11315709921127329,1.7921221427632723,2.3087378977667283,2.339990925247738,2.1043570450402833,0.6218460260112502,0.1202353386948678,1.6549118553814715,0.049734902646075135,0.7088287836976903,0.3904150123003518
