run,condition,CF,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
60,K27M,202.43928829205618,0.008291871690118406,4.9694396834455405,0.011748732883459626,2.696583528691789,7.970380858171308,0.8989765202924451,2.70600363089139,0.08391965250329375,7.685680710324536,0.27535115945594585,3.4346689869900935,0.1891668972015091,1.160490759293443,1.4240952681433938,0.1309923716581604,0.6894571247342645,0.8250899791085189,0.023764149991882227,0.048790353464127224
61,K27M,198.95609747414738,0.032163061116376526,3.7274194475144986,0.01699857627328311,2.6321511786711556,7.9195999734731135,1.7055043663852163,1.8150476535844786,0.07643308297437505,4.715326125951038,0.5695346269220388,2.062414259311713,0.4570794428074189,2.5442475010760326,0.7461965934915513,0.13135674546302814,0.04012187955018123,2.0263658361300156,0.016295551395459754,0.020172130998652168
62,K27M,198.642529526386,0.04106822745486764,2.5326847528323677,0.010767271976546356,5.415864054368699,6.991036050897717,1.0455613355364002,2.170449832744449,0.08386756015571821,5.5467620557079815,0.30916129825433986,3.682867586864038,0.47687629892464245,1.3385960259514502,0.9577004084479701,0.14727763338313357,0.407769903896119,1.0878168921997302,0.01911041672578645,0.0030672535116055277
63,K27M,200.57342681982743,0.029327620677663715,0.9826946445127049,0.006690614630429156,7.504049206823208,7.943231308957267,1.3764736872733294,2.8254233264780426,0.08796986738432705,6.172220811794513,0.5500229931633407,1.7171604296219254,0.432912555172785,1.8819509855092726,2.8091811831937403,0.1681813822823426,0.14397096276942728,1.9456515489086388,0.022131025380727105,0.02595649837954972
64,K27M,200.39547342912812,0.032049157693331,3.508351775782688,0.022561156365458294,4.956493879109813,7.962141874832788,1.3920688748013448,2.7591064626032313,0.0905419312805385,7.090589905502389,0.8161284181940942,3.365714768458089,0.17303129451116664,1.8406391930395538,1.234808683688566,0.1340004649443164,0.0789853306776744,2.6586876718782047,0.01236709340787099,0.020390928358782097
65,K27M,197.73629107234905,0.03743527786357322,3.494676877659952,0.0009169737366361537,1.8470764093443872,7.8512566746829044,1.0093346367805824,2.2262578568223534,0.0875902679978515,4.305722195068302,0.5477537418358708,0.5638024654004513,0.690089697476716,1.4094083648983138,2.481856723961954,0.14347041540777977,0.020376690177435305,1.8466852374303764,0.026904428754455402,0.007118562805059014
66,K27M,199.58048937219587,0.02386138352983158,3.430834665903388,0.008381916460376868,3.2612940299125133,7.711274427075315,0.9174276628882556,3.346220513274076,0.0865852684566189,9.435931853479056,0.8150591201590396,2.0374438742722734,0.05319564057941604,1.0935505073079015,0.1673709057294286,0.14161098345533213,0.34644020024266353,3.1815076658198036,0.023230946952013897,0.030413433122006603
67,K27M,197.68026639114262,0.03605523863662241,4.856939793316517,0.022469384698681847,0.5214668247327381,6.942300662072637,0.8040712118083448,2.097248170247795,0.09799832840295822,6.428040538230615,0.7029177765335617,2.310925765030156,0.5810657640352508,1.0702216610197768,0.5772766153967944,0.17981041292390182,0.07782284532607157,2.3605830648313018,0.014029452879401227,0.010356157186555413
68,K27M,201.2077410349599,0.0235300600387646,1.5642927345748898,0.008016680816077785,4.021739130023239,6.712361619903258,0.9898980514685866,1.958360656538293,0.05004873695475495,4.174395668712906,0.2558931850166999,0.8172873163252584,0.11087613774920788,1.3437215486947298,1.781166712626855,0.06920399136565644,0.3114079178665708,0.8260419197752644,0.019898805198363487,0.03905011169253045
69,K27M,198.06578072861598,0.037179959220879494,3.1279196961952325,0.011567566926596714,3.4804349194794018,7.219281195066104,0.9104368039280442,2.7382467959005297,0.043383803430275314,7.72038504873051,0.5627550846022545,2.0958419622955855,0.15762452476184685,1.1672399282173747,0.5188796743362771,0.050544617446381175,0.461710234632761,1.9984087285114434,0.019659889202320254,0.008025868286275831
